"Media Trend","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Universe :: Home and Work","","","","","","(c)2014 comScore, Inc"
"","","","Time Period :: December 2012 - February 2014","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 3/21/2014","","","","","",""

"","","","Dec-2012","Jan-2013","Feb-2013","Mar-2013","Apr-2013","May-2013","Jun-2013","Jul-2013","Aug-2013","Sep-2013","Oct-2013","Nov-2013","Dec-2013","Jan-2014","Feb-2014"
"515","[P](u)","    Cablevision","5,639","5,119","4,444","4,602","5,083","5,280","5,195","4,970","4,792","5,036","5,084","4,756","4,958","5,410","4,858"
"516","[P]","    First Choice Holidays PLC","3,707","5,903","5,047","5,132","5,642","5,197","5,591","6,219","6,341","5,032","5,066","4,116","3,413","5,641","4,826"
"517","[P]","    Intelius","8,255","8,547","6,974","7,566","6,895","6,420","6,174","6,757","6,568","6,202","6,065","5,429","4,982","5,298","4,823"
"518","[P]","    Systemax Inc.","8,524","7,390","5,855","6,599","5,963","5,638","5,441","5,799","6,077","5,691","5,765","6,792","6,910","5,752","4,795"
"519","[P]","    PIPI.CN","6,787","6,949","5,558","5,164","6,282","9,352","6,603","5,379","5,213","4,474","5,320","5,965","5,379","5,698","4,729"
"520","[P]","    Tchibo","7,167","6,063","5,416","6,098","5,399","5,643","5,795","5,245","5,292","6,010","6,145","6,972","6,647","5,680","4,728"
"521","[P](u)","    Grupo Planeta Sites","4,562","5,091","5,091","5,161","5,134","5,427","5,185","5,478","4,994","4,990","4,817","4,596","4,181","4,489","4,700"
"522","[P]","    Job.com Sites","2,295","3,491","2,733","3,097","2,321","2,518","2,775","3,705","4,179","3,310","2,714","2,531","2,655","4,552","4,653"
"523","[P]","    Aljazeera Media Network","7,760","6,861","5,311","5,918","6,699","5,831","6,614","8,909","9,596","7,909","8,119","8,842","7,450","6,091","4,649"
"524","[P]","    CENTERBLOG.NET","7,985","6,806","5,474","6,060","4,878","5,370","4,969","5,476","4,877","5,677","5,763","5,269","6,108","5,362","4,638"
"525","[P]","    CRSKY.COM","6,051","5,946","4,305","5,567","7,241","7,817","6,143","6,312","6,146","5,406","4,980","5,286","5,433","4,946","4,551"
"526","[P]","    VATGIA.COM","6,996","6,786","5,278","6,732","6,255","6,324","6,132","6,038","5,920","5,282","5,274","4,914","4,524","4,382","4,506"
"527","[P]","    Internet Initiative Japan","10,822","10,756","8,918","9,506","8,644","8,870","6,344","6,377","6,345","5,593","5,699","5,352","4,908","5,144","4,486"
"528","[P]","    NASA.GOV","12,515","6,205","8,190","6,503","5,924","5,787","5,221","4,733","5,048","5,497","3,369","5,460","4,646","4,798","4,436"
"529","[P](u)","    Hollywood.com Sites","9,217","8,305","6,958","7,371","7,685","8,613","7,732","9,046","8,214","6,074","6,224","7,272","6,584","6,626","4,429"
"530","[P]","    Estee Lauder Sites","5,584","4,342","3,724","4,307","5,502","4,482","4,116","4,324","4,258","4,092","4,293","4,962","4,599","3,498","4,354"
"531","[P](u)","    GiantRealm","10,626","10,597","8,225","8,692","8,298","7,428","7,185","7,287","7,901","6,402","6,396","6,182","5,790","5,442","4,293"
"532","[P](u)","    News World Communications, Inc.","6,205","6,929","4,698","5,247","5,567","4,492","4,821","4,452","4,153","5,287","6,007","4,720","3,814","4,851","4,288"
"533","[P]","    Experian Consumer Services","3,341","4,439","3,874","4,122","4,066","3,719","4,301","4,925","4,357","4,308","4,405","4,128","3,493","5,380","4,281"
"534","[P]","    CQVIP.COM","4,550","4,069","2,754","4,986","7,677","8,223","7,019","6,504","5,677","5,597","5,743","6,383","5,966","4,111","4,262"
"535","[P]","    READNOVEL.COM","4,169","4,048","3,237","3,770","4,772","5,265","4,724","5,349","5,296","4,577","5,079","4,918","5,078","4,233","4,247"
"536","[P]","    World of Warcraft (App)","7,513","7,023","6,383","6,396","5,911","5,951","5,665","5,665","5,320","5,104","4,665","4,698","4,747","4,809","4,246"
"537","[P]","    2CH.NET","5,832","5,729","5,145","5,615","5,055","4,986","4,912","5,063","5,126","4,859","4,935","4,593","4,463","4,223","4,244"
"538","[P](u)","    Independent News & Media","3,892","4,410","3,517","4,190","3,911","4,316","4,178","4,323","4,942","4,671","4,708","4,574","4,356","5,184","4,216"
"539","[P]","    Tiscali Sites","3,623","3,970","3,846","3,727","3,640","3,942","3,562","4,152","3,912","4,452","4,607","3,935","3,606","4,418","4,138"
"540","[P]","    XAT.COM","3,831","4,030","4,354","4,820","4,440","4,529","4,277","4,906","4,593","4,311","4,332","4,774","3,264","3,606","4,091"
"541","[P]","    BearShare (App)","7,087","6,748","5,960","6,170","5,571","5,455","5,348","5,389","5,056","4,706","4,465","4,629","4,485","4,434","4,088"
"542","[P]","    UGO Entertainment","8,634","8,432","7,607","6,666","6,069","6,127","6,282","6,953","6,258","5,082","5,178","5,470","5,371","4,730","4,069"
"543","[P]","    CafePress","7,983","6,034","5,393","5,497","5,528","5,379","4,990","5,133","5,183","5,133","5,792","6,569","7,682","4,838","4,048"
"544","[P]","    Weight Watchers International","4,112","7,428","5,237","5,166","5,257","4,656","4,370","4,265","3,206","3,592","3,287","2,923","2,895","5,469","4,039"
"545","[P]","    Telstra Corporation Limited","4,894","5,038","4,912","5,427","5,569","5,460","5,264","5,134","5,094","4,715","4,680","4,132","4,159","4,040","3,990"
"546","[P]","    LEO.ORG","4,219","4,957","4,296","4,476","4,559","4,580","4,207","4,019","3,827","4,339","4,200","4,381","4,080","4,284","3,985"
"547","[P](u)","    MyLife.com Sites","9,354","10,142","8,180","8,908","8,100","7,556","6,437","6,778","7,023","4,653","4,135","3,614","3,457","3,577","3,950"
"548","[P]","    OVH Sites","5,081","5,380","5,266","5,576","6,089","6,689","6,268","6,605","5,673","9,269","4,141","4,007","4,255","4,427","3,929"
"549","[P]","    National Lampoon Humor Network","7,019","6,352","5,304","5,843","6,005","5,856","5,418","5,916","5,408","4,396","4,779","4,508","5,244","4,595","3,910"
"550","[P]","    2SHARED.COM","9,512","10,399","9,665","10,538","9,430","9,212","8,743","8,276","5,666","4,729","4,311","3,825","3,473","3,931","3,889"
"551","[P]","    YAMAHA","4,490","4,407","3,978","4,597","4,480","4,466","4,741","4,819","4,825","4,544","4,713","4,436","4,099","4,171","3,840"
"552","[P]","    WetterOnline GmbH","3,142","2,933","2,218","3,031","4,150","5,702","5,791","5,587","5,401","4,522","4,259","3,604","3,711","4,160","3,839"
"553","[P]","    Thomson Reuters","3,535","4,214","4,531","4,614","4,856","4,169","3,586","3,107","3,388","4,149","4,373","4,023","3,237","3,883","3,835"
"554","[P]","    GAME2.CN","1,418","961","803","830","1,031","1,073","797","1,065","841","623","652","1,017","2,611","3,804","3,824"
"555","[P](u)","    Kraft Foods","6,837","4,701","4,767","5,307","4,419","4,355","5,104","5,312","5,324","4,380","5,394","6,299","6,328","3,723","3,760"
"556","[P]","    Groupe LDLC.com","5,701","5,556","4,743","5,248","4,819","4,838","4,965","5,481","4,960","5,008","4,838","5,022","5,063","4,650","3,747"
"557","[P]","    CYBERLINK.COM","4,745","4,896","3,938","4,957","4,395","4,723","4,445","4,429","4,487","4,224","4,373","4,004","4,228","4,682","3,714"
"558","[P]","    RapidShare AG","28,872","25,056","20,425","20,741","17,968","16,778","14,688","11,431","10,738","10,412","10,446","9,812","8,933","7,770","3,704"
"559","[P]","    RARLAB.COM","4,766","4,846","4,632","5,319","5,215","5,057","4,941","5,246","4,834","4,780","4,528","4,761","4,362","4,624","3,700"
"560","[P]","    CT10000.COM","9,407","5,622","3,888","5,105","7,162","6,649","6,446","6,400","6,272","6,379","5,933","5,471","6,702","3,940","3,660"
"561","[P]","    DeNA Co., Ltd.","4,440","4,528","3,926","3,962","4,451","4,510","4,309","4,587","4,415","4,373","4,038","4,042","3,981","4,145","3,602"
"562","[P]","    PChome Online","4,152","4,304","3,847","4,340","4,191","4,106","4,171","4,043","4,062","3,738","3,847","3,552","3,603","3,751","3,588"
"563","[P]","    Art.com Sites","5,850","5,572","4,605","4,526","4,233","4,157","3,799","3,912","4,500","4,196","4,371","4,443","4,012","4,076","3,561"
"564","[P]","    Proto Corporation","3,367","3,813","3,631","3,819","3,546","3,637","3,387","3,161","3,210","3,735","3,449","3,384","3,265","3,610","3,522"
"565","[P]","    eNet","3,980","4,056","3,278","3,511","4,504","4,944","4,282","4,409","4,139","4,018","3,755","4,957","5,440","3,467","3,462"
"566","[P]","    SPB.RU","2,993","2,983","2,797","3,002","2,847","2,738","2,670","2,643","2,596","2,914","3,163","3,606","3,438","3,524","3,445"
"567","[P]","    Oricon","5,283","4,955","4,547","4,714","3,968","4,590","4,562","4,063","4,078","4,127","3,416","3,561","3,613","3,843","3,395"
"568","[P]","    QVOD.COM","2,549","2,697","1,893","1,811","2,167","1,804","1,960","1,957","1,629","1,583","1,500","1,673","2,271","3,898","3,366"
"569","[P](u)","    Belgacom Group","4,520","4,721","3,667","4,066","3,723","3,560","3,390","3,186","3,152","3,624","3,611","3,350","3,377","3,759","3,363"
"570","[P]","    VeryCD","7,647","6,504","4,934","5,386","7,168","7,104","6,341","6,046","5,536","4,547","4,663","4,270","3,996","3,575","3,346"
"571","[P]","    Pepsi Co.","2,189","3,205","3,376","3,642","4,236","4,299","3,523","3,862","3,595","3,012","3,288","3,790","2,968","3,843","3,319"
"572","[P]","    123GREETINGS.COM","8,972","5,303","5,387","4,326","3,538","3,899","3,392","3,049","3,969","3,470","3,648","3,618","6,387","3,946","3,313"
"573","[P]","    FrostWire","6,148","5,939","5,268","5,183","4,866","4,687","4,499","4,702","4,896","4,572","4,259","3,885","3,746","3,604","3,287"
"574","[P]","    Trend Micro, Inc.","3,211","3,082","3,086","3,014","2,605","2,724","2,559","2,373","2,125","2,441","3,057","3,037","2,603","3,419","3,213"
"575","[P]","    Compare Infobase Limited","4,902","3,963","3,415","3,236","3,057","2,998","2,969","2,979","2,789","2,815","3,104","2,955","3,718","3,398","3,190"
"576","[P]","    Gameforge Sites","21,027","17,036","15,602","15,439","15,942","15,186","13,872","14,580","10,826","8,596","5,065","4,211","3,718","3,496","3,176"
"577","[P]","    Kipubli","3,684","3,592","2,937","3,521","3,260","3,269","2,799","2,603","2,252","3,115","3,665","3,352","2,971","3,342","3,107"
"578","[P]","    Big Lead Sports By FSV","8,468","5,622","5,041","6,393","5,879","4,321","3,983","4,043","4,363","4,205","4,005","3,993","3,705","3,814","3,100"
"579","[P]","    UPTODOWN.COM","2,856","2,829","2,805","3,264","3,656","3,348","3,008","3,116","3,073","2,815","2,873","3,018","2,919","3,338","3,052"
"580","[P]","    Benesse Corporation","3,106","3,392","3,008","3,273","2,901","2,763","2,736","2,945","2,576","2,688","2,971","2,530","2,657","3,278","3,031"
"581","[P]","    Notrefamille.com Sites","6,109","4,645","4,549","4,762","3,824","3,910","2,978","3,011","2,842","3,095","3,314","3,703","3,574","3,055","3,028"
"582","[P]","    TBS Group","5,037","5,243","3,814","5,207","4,958","4,255","4,584","5,641","5,601","5,434","5,224","3,830","4,254","4,696","2,955"
"583","[P]","    PANET.CO.IL","6,170","6,454","5,616","5,940","4,921","4,809","4,630","4,759","4,110","3,626","3,447","3,140","3,037","3,181","2,936"
"584","[P]","    EZINEARTICLES.COM","5,695","6,273","6,758","7,479","7,089","6,146","4,223","3,647","4,220","3,532","3,740","3,948","2,829","3,138","2,835"
"585","[P]","    AmericanGreetings Property","7,170","3,737","4,105","3,126","2,577","3,333","2,468","2,152","2,039","2,165","2,478","2,743","4,922","3,092","2,800"
"586","[P]","    Miarroba Networks","3,859","3,840","3,142","3,494","3,299","3,263","2,885","3,057","3,342","3,256","3,104","3,275","2,632","2,848","2,745"
"587","[P]","    HONGXIU.COM","3,397","3,198","2,704","3,173","4,728","5,179","4,770","5,368","5,440","4,573","4,108","3,933","3,818","2,813","2,738"
"588","[P](u)","    Universia","1,954","2,650","2,712","3,365","3,788","3,598","3,031","2,680","3,132","3,117","3,553","3,271","2,248","2,663","2,721"
"589","[P]","    Chosun Ilbo","5,568","5,155","2,174","2,444","1,897","2,214","1,911","2,456","2,754","1,965","2,575","2,252","2,760","2,697","2,669"
"590","[P]","    SBS (Seoul Broadcasting System)","5,926","5,303","1,878","2,083","1,792","1,650","1,475","1,572","1,687","1,794","1,937","1,977","2,335","1,921","2,593"
"591","[P]","    WIND Telecomunicazioni","2,134","2,167","1,972","2,543","2,295","2,416","2,101","3,222","3,009","2,701","2,566","2,453","2,324","2,829","2,581"
"592","[P]","    BOOSJ.COM","746","911","619","671","1,325","1,524","1,281","2,043","5,276","4,832","5,647","5,777","4,243","3,972","2,575"
"593","[P]","    Maeil Business Newspaper","6,318","5,283","1,940","2,151","1,296","1,400","1,215","1,346","2,006","1,482","1,294","1,834","2,197","2,253","2,483"
"594","[P]","    JMnet (JoongAng Media Network)","2,272","2,149","1,638","1,654","1,372","1,000","896","2,920","1,928","2,212","2,140","2,185","2,691","2,381","2,454"
"595","[P]","    Lotte Group","4,030","4,905","1,933","1,767","1,873","1,838","1,783","1,989","1,667","1,829","1,954","2,025","2,571","2,802","2,416"
"596","[P]","    AVS4YOU.COM","4,690","4,425","3,665","3,723","3,531","2,981","2,764","2,672","2,828","2,979","2,867","2,890","2,727","2,595","2,404"
"597","[P](u)","    Kiabi","3,198","4,306","3,007","3,375","3,514","3,670","3,049","3,243","2,597","3,387","3,337","3,421","3,199","3,671","2,373"
"598","[P]","    USAFIS.ORG","2,970","4,057","4,159","3,405","3,761","3,002","4,474","2,605","2,804","2,143","2,824","1,978","1,437","1,636","2,325"
"599","[P]","    CJ Group","5,627","5,768","3,671","2,907","2,477","3,401","4,653","4,940","2,107","1,905","2,198","1,986","1,890","2,337","2,315"
"600","[P]","    Korea Economic Daily","5,938","5,209","2,005","2,026","1,226","1,315","1,131","1,158","1,438","1,577","1,771","1,856","1,837","2,496","2,306"
"601","[P]","    HAWAAWORLD.COM","3,042","3,126","2,768","3,287","3,013","3,063","2,920","3,139","2,586","2,409","2,234","2,278","2,314","2,231","2,265"
"602","[P]","    SeaRainbow Holding Corp","1,834","1,885","1,729","1,564","2,404","2,306","2,358","2,425","2,289","2,235","2,190","2,151","2,184","2,329","2,251"
"603","[P]","    JSOFTJ.COM","3,833","4,154","3,526","3,878","3,552","3,694","3,724","3,797","3,325","2,565","2,242","2,301","2,361","2,803","2,215"
"604","[P]","    spreadshirt","3,758","3,572","3,121","3,764","3,377","3,754","3,414","3,331","3,112","2,744","3,022","3,035","3,088","2,565","2,198"
"605","[P]","    GARENA.COM","2,083","2,163","2,152","2,320","2,195","2,180","2,296","2,652","2,798","2,563","2,613","2,360","2,216","2,282","2,171"
"606","[P]","    ZHCW.COM","3,586","3,240","2,347","3,300","4,711","4,063","3,811","3,863","3,436","3,465","3,491","2,890","2,952","2,317","2,107"
"607","[P]","    Earthlink","1,850","2,174","1,678","1,833","1,903","1,683","1,832","1,672","1,733","1,484","2,000","2,143","2,056","2,300","2,098"
"608","[P]","    MOZOOK.COM","456","436","386","620","1,100","1,117","1,699","2,712","2,711","2,226","1,991","2,579","2,267","2,340","2,072"
"609","[P]","    GameDuell","2,302","2,197","2,127","2,020","1,897","1,875","1,838","1,658","1,494","1,338","1,245","1,658","1,761","1,697","2,066"
"610","[P]","    SHOUTMIX.COM","2,910","2,865","2,609","2,927","2,764","2,865","2,534","2,717","2,495","2,654","2,579","2,410","2,230","2,257","2,061"
"611","[P]","    Habbo Network","3,431","3,323","3,734","4,047","4,143","3,942","3,576","4,701","3,890","3,139","2,943","2,693","2,940","2,741","2,047"
"612","[P]","    Dong-A Ilbo","4,613","4,881","1,770","1,995","1,642","1,564","1,379","1,320","1,575","1,369","1,672","1,620","2,006","2,183","2,000"
"613","[P]","    CDUNIVERSE.COM","5,265","4,358","3,983","4,213","3,743","3,230","2,909","2,880","2,874","2,498","2,529","2,539","2,458","2,191","1,966"
"614","[P]","    RAYLI.COM.CN","4,711","4,455","3,482","4,198","4,074","4,402","3,710","3,802","3,793","3,202","3,152","3,109","3,066","2,957","1,901"
"615","[P](U)","    Sonico Inc.","3,499","3,684","3,257","3,346","3,291","3,293","2,907","2,807","2,738","2,370","2,575","2,341","1,872","1,965","1,848"
"616","[P]","    Clearspring Technologies","1,908","2,067","2,007","2,052","2,114","3,005","2,432","2,297","2,444","2,670","2,216","1,989","1,837","1,996","1,821"
"617","[P](U)","    Media General Sites","4,174","4,600","4,150","4,076","4,635","1,530","1,731","1,669","1,754","1,693","1,685","1,594","1,627","2,028","1,799"
"618","[P](u)","    DexOne","3,606","4,368","3,709","4,191","4,318","3,360","3,620","2,590","1,937","2,162","2,422","1,919","1,995","2,212","1,775"
"619","[P]","    Fotosearch, LLC","2,942","3,470","2,836","3,577","3,360","3,165","2,322","1,864","1,762","1,629","1,906","2,041","1,680","1,752","1,736"
"620","[P]","    KT Group","2,404","2,110","1,142","1,194","886","857","762","1,173","982","838","964","1,129","1,376","1,204","1,675"
"621","[P]","    Seoul Newspaper","4,967","4,003","1,726","1,711","912","1,119","1,040","1,060","1,159","928","1,238","1,344","1,267","1,708","1,660"
"622","[P]","    GoNamic GmbH","1,677","1,843","1,644","1,794","1,685","1,743","1,861","1,620","1,748","1,529","1,599","1,691","1,710","1,905","1,656"
"623","[P]","    DOMAINTOOLS.COM","7,167","6,808","6,077","6,502","5,296","4,386","4,239","4,178","3,925","2,590","1,945","1,890","1,413","1,593","1,653"
"624","[P]","    WANMEI.COM","3,330","3,059","2,074","2,294","3,064","4,892","4,994","10,835","3,225","4,529","4,528","2,305","2,255","1,946","1,651"
"625","[P]","    Interpark","2,591","2,747","921","1,006","1,156","1,136","1,062","838","1,046","999","1,505","1,587","1,374","1,927","1,649"
"626","[P]","    Cyworld","9,683","8,305","3,533","3,416","2,665","2,546","2,290","1,994","1,705","1,788","1,826","1,518","1,890","1,701","1,648"
"627","[P]","    M5ZN.COM","6,474","6,867","6,060","6,964","6,278","6,271","5,681","5,351","4,298","3,145","1,862","1,812","1,871","1,935","1,636"
"628","[P]","    Hankook Ilbo","5,416","4,728","2,138","2,200","1,223","1,211","1,207","1,158","1,030","1,103","1,274","1,413","1,521","1,360","1,626"
"629","[P]","    DIVSHARE.COM","1,065","1,567","1,432","1,413","2,262","1,882","971","1,105","777","635","680","688","678","650","1,619"
"630","[P]","    Bokee Sites","1,615","1,529","1,126","779","1,506","1,316","1,025","1,247","1,649","1,395","1,450","2,443","1,740","1,745","1,613"
"631","[P]","    Interdots International","2,525","2,441","3,037","4,636","2,357","1,745","1,886","2,386","2,035","2,175","1,614","1,447","1,267","1,413","1,604"
"632","[P]","    BLOGBUS.COM*","1,395","1,350","1,039","1,333","1,716","1,678","1,452","1,837","1,673","1,244","1,458","1,397","1,479","1,524","1,599"
"633","[P]","    WebMediaBrands Inc.","6,960","7,847","6,581","7,803","7,619","7,210","7,434","6,997","6,517","6,327","6,929","7,264","1,554","1,896","1,585"
"634","[P]","    TE3P.COM","2,429","2,758","2,176","2,677","2,375","2,621","2,791","3,041","2,460","1,811","1,612","1,571","1,631","1,855","1,544"
"635","[P]","    PHOTOFUNIA.COM","2,185","1,859","1,732","1,906","1,732","1,863","1,761","1,629","1,709","1,435","1,273","1,433","1,838","1,638","1,530"
"636","[P]","    SHOPLOCAL.COM","2,820","1,834","1,856","1,971","1,904","1,700","1,680","2,004","2,076","1,818","1,783","2,641","2,564","1,661","1,508"
"637","[P]","    SEDO Sites","1,182","1,258","1,058","1,155","1,163","1,064","1,067","964","1,315","1,411","1,484","1,328","1,491","1,664","1,505"
"638","[P]","    DLTK Network Sites","2,385","2,111","2,190","2,143","2,085","1,777","1,430","1,297","1,332","1,876","1,900","1,668","1,362","1,388","1,487"
"639","[P]","    Hallmark","2,453","1,323","1,499","1,417","1,159","1,191","1,032","1,191","1,140","1,262","1,118","1,656","2,058","1,215","1,422"
"640","[P]","    265.COM","1,885","1,734","1,574","1,763","2,663","2,306","1,622","1,369","1,257","3,116","2,627","1,635","1,725","1,411","1,419"
"641","[P]","    OYUNLAR1.COM","3,797","3,837","3,546","3,700","1,835","754","771","918","902","788","804","1,316","1,756","1,738","1,405"
"642","[P]","    OPENDNS.COM","1,245","1,217","1,103","1,480","1,522","1,632","1,521","1,581","1,443","1,465","1,618","1,524","1,335","1,546","1,376"
"643","[P]","    Adoos Classifieds S.L.","3,313","3,946","3,692","4,177","3,862","3,218","2,314","2,598","2,464","1,967","1,934","1,593","1,268","1,573","1,372"
"644","[P]","    BITCOMET.COM","2,278","2,388","2,078","1,970","2,068","2,249","2,044","1,918","2,475","1,982","1,684","1,535","1,627","1,594","1,354"
"645","[P]","    MULTIPLY.COM","5,761","5,574","4,544","3,630","1,091","749","325","256","391","2,309","2,138","1,819","1,703","1,711","1,344"
"646","[P]","    RORO44.COM","2,245","2,642","2,085","2,558","2,316","1,744","1,539","1,296","1,442","1,437","1,185","1,177","1,224","1,313","1,268"
"647","[P]","    Clouditalia Communications","1,865","1,885","1,422","1,435","1,281","1,261","1,075","1,745","1,504","1,613","1,514","1,566","1,373","1,554","1,252"
"648","[P]","    PlasmaNet Sites","849","1,048","942","990","811","775","920","862","1,182","813","885","877","1,295","1,497","1,248"
"649","[P]","    GAMES2GIRLS.COM","1,831","1,909","1,816","1,956","1,839","1,920","2,037","2,156","1,967","1,478","1,464","1,571","1,511","1,453","1,225"
"650","[P]","    BUECHER.DE","1,978","1,577","1,292","1,277","1,094","1,203","1,148","1,254","1,263","1,196","1,556","1,587","1,762","1,373","1,219"
"651","[P]","    GRAAAM.COM","2,239","2,208","1,926","2,273","1,978","2,061","2,145","2,020","1,886","1,414","1,271","1,168","1,123","1,233","1,210"
"652","[P]","    Stateless Systems","1,671","1,772","1,611","1,763","1,769","1,758","1,979","1,888","2,078","1,761","1,634","1,576","1,851","1,684","1,200"
"653","[P]","    Kuaiche.com Sites","2,605","2,430","2,138","2,163","2,337","2,209","2,255","2,067","1,674","1,616","1,508","1,552","1,430","1,457","1,195"
"654","[P]","    KBS (Korean Broadcasting System)","3,009","3,654","1,135","1,131","1,095","1,041","1,249","1,044","991","1,075","940","1,138","1,186","1,241","1,173"
"655","[P]","    ARTISTdirect Network","24,053","3,831","3,568","3,895","3,799","3,535","3,478","3,448","3,242","2,908","3,155","2,854","2,683","2,562","1,167"
"656","[P]","    STARTVG.COM","250","216","204","243","211","170","188","189","104","56","63","54","53","N/A","1,132"
"657","[P]","    RAYFILE.COM","1,492","1,451","1,168","1,264","1,660","1,679","1,632","1,500","1,599","1,299","1,088","1,135","1,151","1,176","1,092"
"658","[P]","    MBC (Munhwa Broadcasting Corp.)","2,392","1,979","791","860","769","767","882","846","844","764","662","624","976","850","1,059"
"659","[P]","    SHVOONG.COM","2,615","2,791","2,997","3,229","2,419","1,840","1,417","812","960","1,308","1,397","1,294","915","1,036","1,040"
"660","[P]","    NOWCOM","1,654","1,500","599","496","274","563","534","461","477","316","391","494","598","516","1,039"
"661","[P]","    QIANQIAN.COM","11,763","12,573","2,846","2,743","2,029","1,990","1,767","1,694","1,609","1,488","1,379","1,414","1,336","1,163","1,035"
"662","[P]","    PBASE.COM","1,270","1,497","1,051","1,251","1,208","1,158","1,248","1,222","1,300","1,146","1,261","1,133","894","1,015","1,032"
"663","[P]","    1616.NET","2,033","1,762","1,186","9,570","13,205","15,484","14,164","12,321","14,979","13,725","10,367","1,236","1,127","1,076","1,031"
"664","[P]","    USEN Group","1,217","1,190","1,071","1,182","1,174","1,113","1,051","1,091","1,139","974","1,076","1,000","1,043","1,052","1,020"
"665","[P]","    GGL Media","1,473","1,473","1,340","1,628","1,661","2,001","1,822","1,967","1,611","1,432","1,578","1,669","1,362","1,355","989"
"666","[P]","    MININOVA.ORG","2,258","2,297","2,097","2,262","1,891","1,647","1,736","1,595","1,658","1,373","1,530","1,579","1,281","1,205","964"
"667","[P]","    Eastman Kodak","2,106","1,742","1,719","1,798","1,675","1,467","1,287","1,553","1,401","1,450","1,562","1,413","1,019","1,207","953"
"668","[P]","    GAMEZER.COM","2,103","2,036","1,730","1,856","1,625","1,508","1,624","1,895","1,621","1,255","1,186","1,103","1,102","1,148","941"
"669","[P]","    mIRC","1,458","1,440","1,255","1,361","1,189","1,165","1,027","1,169","1,023","1,073","1,001","1,069","913","1,039","908"
"670","[P]","    Fotovista Group","1,037","938","731","1,073","1,046","1,136","1,050","1,143","1,214","1,257","1,213","1,063","1,152","895","907"
"671","[P]","    ArticlesBase.com Sites","1,064","1,086","1,222","1,593","1,464","1,226","956","857","976","927","930","1,014","816","874","898"
"672","[P]","    2DPLAY.COM","2,057","1,779","1,528","1,769","1,542","1,479","1,360","1,461","1,177","963","795","945","978","999","858"
"673","[P](u)","    Belo","7,360","8,934","7,878","7,680","8,744","9,583","7,678","8,322","7,825","7,362","7,906","7,690","7,930","956","847"
"674","[P]","    6RB.COM","2,491","2,252","1,939","2,561","2,679","2,679","2,551","1,921","2,174","1,196","940","1,041","962","862","842"
"675","[P]","    Pangea Media","1,644","1,561","1,242","1,712","2,408","1,155","1,100","1,164","991","854","1,009","1,074","980","926","828"
"676","[P]","    PartyGaming","1,648","2,640","1,376","1,108","1,513","706","690","615","649","518","666","645","932","792","787"
"677","[P]","    MEXAT.COM","1,300","1,504","1,295","1,505","1,280","1,310","1,223","1,180","1,014","844","807","733","696","825","786"
"678","[P]","    HMV","4,633","2,419","677","815","1,260","1,202","1,109","1,080","1,076","1,182","1,138","1,573","1,705","944","739"
"679","[P]","    SONGS.PK","7,131","6,624","6,710","7,211","7,851","5,299","168","198","250","149","286","969","1,129","913","722"
"680","[P]","    JEDDAHBIKERS.COM","1,455","2,015","1,348","1,463","1,483","1,319","1,443","1,266","824","857","742","670","827","785","698"
"681","[P]","    PHPNUKE.ORG","3,369","3,026","2,881","3,621","3,535","2,673","1,666","1,402","1,264","2,150","1,873","1,889","1,237","469","694"
"682","[P]","    TORRENTPORTAL.COM","1,570","1,688","1,560","1,859","1,664","1,287","1,005","1,239","889","968","1,014","1,219","1,083","956","668"
"683","[P]","    Imaginova Network","890","871","886","857","888","869","738","608","717","778","829","982","797","823","666"
"684","[P]","    Oversee.net Network","507","658","593","690","634","725","514","491","456","444","559","649","615","484","657"
"685","[P]","    Ganz","1,185","925","706","857","1,008","930","1,154","1,224","1,244","886","798","969","1,008","1,039","647"
"686","[P]","    COOLSAVINGS.COM*","645","1,204","1,629","1,221","1,236","1,141","1,045","1,069","1,145","901","678","1,022","617","869","646"
"687","[P]","    ALTOOLS.COM","562","599","330","297","274","474","428","356","683","1,664","1,451","1,495","1,060","833","643"
"688","[P]","    ORBITDOWNLOADER.COM","8,119","7,721","7,729","8,005","1,590","1,549","1,346","1,285","977","775","734","765","413","631","621"
"689","[P]","    ABOUTUS.ORG","697","823","665","748","816","759","721","677","698","661","596","631","584","770","605"
"690","[P]","    edaily","1,553","1,614","649","625","307","314","233","339","354","255","440","390","397","551","598"
"691","[P]","    Blockbuster Inc.","4,239","3,124","2,559","3,086","2,335","2,062","2,109","2,181","2,209","1,993","1,584","1,548","1,173","874","582"
"692","[P]","    EVERSAVE.COM","644","630","466","740","550","615","685","909","722","620","844","871","687","438","576"
"693","[P]","    COOLCHASER.COM","1,485","1,631","1,321","1,640","1,680","1,600","1,534","1,512","1,271","1,241","1,133","841","911","756","574"
"694","[P]","    Hankyoreh Newspaper","2,113","1,476","452","774","467","426","334","440","361","371","389","595","473","549","565"
"695","[P]","    BRG8.COM","3,003","3,538","3,268","3,944","3,811","3,845","2,321","2,042","1,730","1,540","1,402","1,349","851","553","538"
