"Media Trend","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: Home and Work","","","","","","(c)2012 comScore, Inc"
"","","","Time Period :: December 2010 - February 2012","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 3/20/2012","","","","","",""

"","","","Dec-2010","Jan-2011","Feb-2011","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012"
"675","[P]","    IP138.COM","3,088","4,361","3,255","4,156","3,310","4,101","3,976","4,710","4,153","4,141","4,109","4,409","4,435","4,585","3,974"
"676","[P]","    FLASHGAMES247.COM","5,515","5,815","4,740","4,659","4,326","4,320","4,609","4,979","4,318","4,205","4,323","4,337","4,455","4,244","3,950"
"677","[P]","    EMP3WORLD.COM","6,005","5,635","4,635","4,628","4,333","4,592","4,606","4,488","4,233","4,370","4,563","4,833","4,575","3,522","3,945"
"678","[P]","    HONGXIU.COM","1,661","2,097","2,087","2,491","2,203","2,727","3,004","2,603","2,997","2,650","2,484","3,259","2,961","3,027","3,928"
"679","[P]","    ESNIPS.COM","3,670","3,703","3,035","3,319","3,367","3,764","4,070","4,724","4,408","5,886","4,131","3,289","2,309","2,905","3,909"
"680","[P]","    Tchibo","4,932","4,291","3,787","3,705","3,557","4,012","3,681","3,993","4,282","4,096","4,263","4,517","4,342","4,314","3,901"
"681","[P](U)","    EVA.VN","1,030","991","1,020","1,196","1,135","1,224","1,197","1,660","1,739","3,092","3,552","3,496","3,770","3,172","3,876"
"682","[P]","    HAWAAWORLD.COM","3,948","4,290","3,448","4,246","4,455","4,853","5,025","4,243","4,378","4,411","4,783","4,140","4,444","4,477","3,868"
"683","[P]","    Pepsi Co.","3,464","3,576","2,510","2,801","2,486","3,470","3,191","3,320","3,185","3,283","2,613","2,902","2,978","3,270","3,855"
"684","[P]","    Proto Corporation","3,049","3,614","3,511","3,163","3,154","3,437","3,133","3,237","3,391","3,629","3,442","3,323","3,056","3,607","3,778"
"685","[P]","    JEERAN.COM","6,803","5,761","4,012","3,571","4,592","4,808","3,610","3,344","3,435","3,854","4,314","4,177","4,716","4,344","3,765"
"686","[P]","    RAYFILE.COM","2,255","3,092","2,039","2,305","2,184","2,224","2,423","2,937","2,667","2,457","3,496","2,765","2,516","3,801","3,757"
"687","[P]","    Job.com Sites","5,452","6,503","5,631","5,309","4,990","5,287","5,138","4,742","3,540","4,596","4,833","4,712","3,659","4,361","3,754"
"688","[P]","    SPRINGERLINK.COM","4,442","4,747","4,482","4,920","3,634","3,579","3,156","2,552","2,723","3,394","3,896","3,861","3,360","3,629","3,748"
"689","[P]","    NHACCUATUI.COM","2,565","2,563","2,114","2,469","2,579","2,711","2,642","2,688","4,539","4,779","4,876","3,859","4,044","3,705","3,721"
"690","[P]","    RORO44.COM","5,280","5,293","4,468","5,163","4,727","4,957","4,655","4,124","4,415","4,242","4,590","3,863","4,188","4,306","3,693"
"691","[P]","    BITCOMET.COM","9,656","10,030","9,751","9,436","9,087","10,299","10,869","12,010","12,532","13,525","14,806","14,201","14,445","4,005","3,678"
"692","[P]","    FortuneCity Global Community","3,619","3,568","3,418","3,733","3,621","4,069","3,726","3,385","3,775","4,052","4,241","3,917","3,142","3,470","3,635"
"693","[P]","    Moneysupermarket.com Financial Group","2,604","4,172","3,637","3,686","3,609","3,784","3,681","4,185","3,953","3,739","4,067","3,470","2,953","4,069","3,596"
"694","[P]","    UPTODOWN.COM","4,290","4,651","4,464","5,018","4,970","5,649","5,691","5,420","5,353","4,905","4,576","3,995","3,769","3,821","3,592"
"695","[P](u)","    Independent News & Media","1,689","2,114","1,806","1,947","1,893","2,366","2,141","2,153","2,915","2,963","3,250","3,061","2,900","3,080","3,552"
"696","[P]","    SUMOTORRENT.COM","2,650","2,903","2,391","3,013","3,058","3,457","3,248","3,098","2,786","2,945","3,211","3,088","3,085","3,132","3,550"
"697","[P]","    PHPNUKE.ORG","3,604","4,367","4,460","4,362","4,351","4,712","4,501","4,005","4,137","3,819","3,525","3,198","3,906","4,083","3,512"
"698","[P]","    SHVOONG.COM","4,490","4,746","4,936","5,530","5,365","6,054","5,196","3,743","4,036","4,782","4,742","4,588","3,294","3,395","3,484"
"699","[P]","    Hankyoreh Newspaper","3,948","3,874","3,348","4,056","3,855","4,827","3,929","4,840","5,025","5,202","6,021","5,561","5,426","4,658","3,475"
"700","[P]","    Estee Lauder Sites","3,391","3,120","2,759","3,071","3,052","3,148","3,139","3,138","3,245","3,858","3,999","4,005","4,294","3,909","3,471"
"701","[P]","    MEGAVIDEO.COM","50,873","42,854","30,618","32,611","30,951","34,015","32,341","33,282","31,434","29,740","31,272","29,495","39,877","45,426","3,466"
"702","[P]","    MOZOOK.COM","9,902","11,214","11,162","10,651","8,778","7,310","6,434","6,489","3,959","4,223","4,021","4,599","4,051","3,915","3,328"
"703","[P]","    spreadshirt","1,901","1,980","1,649","1,871","1,852","2,570","2,386","2,443","2,496","2,050","2,230","2,479","2,467","2,610","3,320"
"704","[P]","    DLTK Network Sites","3,403","2,899","2,941","3,172","2,650","2,706","2,055","1,971","2,316","2,673","3,844","3,562","2,893","2,760","3,299"
"705","[P]","    READNOVEL.COM","2,924","3,013","3,497","3,348","3,828","4,381","2,953","3,504","4,213","4,160","3,526","4,030","4,518","4,210","3,254"
"706","[P]","    Eastman Kodak","6,185","5,034","3,656","3,794","3,518","3,773","3,826","3,663","3,718","4,029","3,951","4,137","4,221","4,020","3,218"
"707","[P]","    TE3P.COM","5,129","5,157","4,069","4,624","3,596","3,824","3,808","3,349","3,569","3,241","3,084","3,133","3,353","3,392","3,185"
"708","[P]","    Trend Micro, Inc.","3,927","3,370","3,086","3,067","3,186","3,106","3,226","2,875","3,205","3,565","3,907","3,745","3,856","3,845","3,175"
"709","[P]","    MSGPLUSLIVE.NET","11,757","10,538","8,683","8,937","6,331","4,896","3,409","3,951","3,881","4,190","4,341","2,678","3,537","2,361","3,170"
"710","[P]","    Bokee Sites","2,651","2,352","1,993","2,311","2,029","2,338","2,081","2,183","1,504","1,867","2,368","2,186","1,888","2,240","3,148"
"711","[P]","    Benesse Corporation","3,130","3,427","3,316","3,349","2,784","3,155","2,968","3,182","2,961","3,111","3,079","2,927","2,939","3,336","3,137"
"712","[P]","    Tele2 Sites","3,992","3,730","3,249","3,815","3,174","3,452","3,386","3,596","3,630","3,523","3,676","3,636","3,665","3,644","3,134"
"713","[P]","    BADONGO.COM","4,019","4,078","3,412","3,327","3,339","3,515","3,080","3,078","3,287","3,008","3,322","2,838","2,826","2,975","3,129"
"714","[P]","    PalTalk","4,466","4,245","3,901","3,768","3,851","4,296","4,054","3,954","3,451","3,631","3,639","3,495","3,373","3,105","3,123"
"715","[P]","    6RB.COM","6,828","6,497","5,684","5,754","4,604","4,572","4,395","4,115","3,007","4,258","4,214","3,749","3,734","3,676","3,099"
"716","[P]","    Camfrog (App)","3,922","4,166","4,074","4,022","4,087","4,343","4,176","4,522","4,414","4,751","4,254","4,461","4,034","3,898","3,097"
"717","[P]","    edaily","4,079","4,676","3,370","3,921","4,103","4,444","2,867","3,548","3,963","3,955","4,587","3,974","3,861","3,784","3,028"
"718","[P]","    TOGGLE.COM","4,583","4,887","4,314","4,063","3,247","3,435","3,205","3,027","2,976","2,899","2,798","2,841","3,209","2,980","2,944"
"719","[P]","    PSICOFXP.COM","6,704","6,079","4,506","4,415","4,181","4,465","4,388","4,068","4,336","4,203","4,330","3,525","2,868","3,034","2,929"
"720","[P]","    PartyGaming","4,742","4,808","4,960","6,205","5,493","7,015","4,977","4,325","3,528","3,287","3,416","3,705","3,784","4,657","2,831"
"721","[P]","    OHMYNEWS.COM","3,440","3,905","3,324","3,619","3,396","3,953","3,957","4,876","4,722","4,509","5,737","4,471","4,485","4,062","2,821"
"722","[P]","    265.COM","3,038","2,774","2,886","2,892","2,362","2,596","3,159","2,679","2,770","2,430","2,838","2,691","3,093","2,930","2,810"
"723","[P]","    WEBHATTI.COM","2,883","2,990","2,723","3,268","3,116","3,382","2,840","2,708","2,754","2,574","2,652","2,391","2,554","2,987","2,805"
"724","[P]","    HMV","7,950","6,183","4,938","5,300","4,938","4,952","4,537","4,594","4,504","5,023","5,555","3,961","5,118","3,169","2,769"
"725","[P]","    YOURFILEHOST.COM","7,763","7,237","6,451","6,375","4,976","3,736","3,868","3,933","4,690","4,092","4,222","3,082","2,003","2,310","2,741"
"726","[P]","    GameDuell","5,361","7,970","5,360","3,690","3,812","2,787","2,395","2,545","3,082","3,414","3,683","3,436","2,745","3,017","2,695"
"727","[P]","    THEPIRATEBAY.ORG","27,926","28,908","27,252","28,646","29,152","32,895","34,931","36,111","36,073","39,166","42,492","41,385","44,512","48,702","2,690"
"728","[P]","    2DPLAY.COM","3,695","3,569","3,421","3,442","3,253","3,449","3,498","3,671","3,427","2,689","2,936","2,856","3,072","2,937","2,647"
"729","[P]","    GRAAAM.COM","4,106","4,172","3,282","3,523","2,996","2,926","2,961","2,721","2,601","2,765","2,827","2,992","2,918","2,915","2,561"
"730","[P]","    GAMES2GIRLS.COM","3,537","3,651","3,344","3,512","3,357","3,444","3,829","4,101","4,194","3,215","3,261","3,164","2,899","2,837","2,537"
"731","[P]","    GGL Media","3,145","3,210","2,899","2,867","2,835","2,773","2,759","2,810","2,532","2,385","2,536","2,214","2,308","2,381","2,518"
"732","[P]","    JMnet (JoongAng Media Network)","8,943","7,047","5,554","6,775","5,985","6,048","3,514","4,584","5,006","2,476","2,665","2,726","2,354","2,766","2,515"
"733","[P](U)","    PLAYLIST.COM","4,798","4,320","3,786","4,177","3,864","3,761","3,072","2,940","2,845","3,013","3,024","2,889","3,005","2,530","2,500"
"734","[P]","    GoNamic GmbH","5,478","5,579","4,536","3,563","1,965","1,627","1,637","1,640","1,518","1,750","1,843","1,836","1,902","2,232","2,495"
"735","[P]","    PBASE.COM","2,431","2,709","2,682","2,654","2,321","2,362","2,260","2,322","2,363","2,279","2,182","2,090","1,968","2,073","2,494"
"736","[P]","    TORRENTPORTAL.COM","2,934","3,049","2,629","2,404","2,669","3,108","2,991","3,478","3,032","2,637","2,848","2,468","2,257","2,844","2,434"
"737","[P]","    NOWCOM","2,391","2,875","2,406","2,206","2,639","3,030","2,357","2,809","3,053","3,261","3,409","2,965","2,947","2,966","2,428"
"738","[P]","    WIND Telecomunicazioni","17,050","17,573","16,297","16,950","16,717","17,056","16,932","15,945","15,721","18,085","18,387","19,094","17,113","17,975","2,427"
"739","[P]","    ELAANA.COM","5,541","3,455","1,990","1,873","2,655","2,865","3,422","3,347","3,099","3,400","2,768","2,618","2,581","2,630","2,416"
"740","[P]","    REGNOW.COM","2,289","2,618","2,264","2,252","2,277","2,370","2,397","2,333","2,265","2,061","2,145","2,188","2,251","2,278","2,405"
"741","[P]","    Clearspring Technologies","2,012","1,912","2,346","2,789","2,210","2,245","2,163","2,207","2,159","2,378","2,560","2,358","2,458","2,525","2,382"
"742","[P]","    Earthlink","2,425","2,470","2,294","2,244","2,133","2,398","2,054","2,189","2,448","2,376","2,717","2,385","2,149","2,360","2,368"
"743","[P]","    GameStop","4,058","2,957","2,518","2,475","2,423","2,775","3,007","2,594","3,100","2,999","3,283","4,152","4,170","2,815","2,349"
"744","[P]","    GARENA.COM","2,566","2,736","2,455","2,561","2,663","2,457","2,536","2,470","2,671","2,622","3,196","2,868","2,575","2,875","2,317"
"745","[P]","    PHOTOFUNIA.COM","3,820","3,809","3,213","3,095","2,961","3,102","2,705","2,770","2,597","2,337","2,327","2,280","2,366","2,447","2,310"
"746","[P]","    JEDDAHBIKERS.COM","4,456","5,030","4,213","4,032","3,688","4,157","3,729","3,356","3,306","2,713","2,207","2,193","2,431","2,560","2,293"
"747","[P]","    SPB.RU","2,093","2,183","2,008","2,062","2,170","2,379","2,137","1,904","2,038","2,162","2,328","2,388","2,428","2,506","2,254"
"748","[P]","    XANGA.COM","2,811","2,510","2,330","2,324","2,086","2,040","2,073","2,182","1,993","2,117","2,255","2,122","1,999","2,315","2,210"
"749","[P]","    COOLCHASER.COM","2,928","2,270","1,816","1,793","1,735","1,861","1,943","1,904","2,028","1,927","2,269","2,088","2,002","2,227","2,205"
"750","[P]","    ORBITDOWNLOADER.COM","10,252","10,448","10,067","10,314","10,192","10,427","9,841","9,738","10,285","10,926","2,436","2,713","2,257","2,346","2,186"
"751","[P]","    SeaRainbow Holding Corp","2,466","2,661","2,574","2,883","2,622","2,308","2,721","2,513","2,257","2,361","1,895","1,900","2,167","2,612","2,159"
"752","[P]","    SHOPLOCAL.COM","5,277","3,373","3,114","3,317","3,052","3,323","3,078","3,431","4,275","3,670","3,483","7,815","5,411","2,720","2,148"
"753","[P]","    HENHAOJI.COM","3,125","3,058","1,883","2,743","2,690","2,356","3,206","3,511","3,460","7,772","6,488","6,695","3,640","2,087","2,146"
"754","[P]","    Universia","2,381","2,687","2,451","3,384","2,926","3,402","3,269","2,467","2,548","2,736","3,178","2,920","1,850","2,258","2,145"
"755","[P]","    USEN Group","1,852","1,809","1,582","1,615","1,624","1,752","1,553","1,882","2,030","2,135","2,165","2,329","2,388","2,356","2,128"
"756","[P]","    Hallmark","5,289","2,945","3,586","2,604","2,441","2,428","2,286","2,106","2,138","2,563","1,816","2,401","2,771","1,828","2,054"
"757","[P](u)","    GN Multicultural (Evolve Media Corp.)","2,232","2,158","1,704","1,745","1,523","1,658","1,852","1,518","1,749","1,658","1,980","1,720","1,858","1,796","1,998"
"758","[P]","    MEXAT.COM","3,028","1,496","1,284","2,274","1,820","2,014","2,123","1,932","2,094","1,898","1,989","2,012","2,039","2,032","1,992"
"759","[P]","    KUWAITUP.COM","3,456","3,185","2,903","3,111","3,128","3,149","2,120","2,798","3,150","3,170","2,764","2,217","3,568","3,263","1,889"
"760","[P]","    mIRC","2,560","2,530","2,302","2,291","2,131","2,075","1,911","1,955","1,854","1,905","1,979","1,715","1,741","1,791","1,793"
"761","[P]","    51MOLE.COM","1,536","2,142","2,337","1,171","2,085","2,439","2,808","2,771","2,881","1,860","2,011","1,065","1,240","1,927","1,771"
"762","[P]","    Bravenet Web Services","2,808","2,915","1,884","1,889","1,844","2,445","1,725","1,712","1,765","1,799","1,953","1,741","1,768","1,813","1,650"
"763","[P]","    WANMEI.COM","6,719","5,122","3,226","4,656","6,597","4,431","3,483","1,871","2,429","5,330","4,273","2,373","4,244","2,535","1,630"
"764","[P]","    Slide Sites","4,665","4,891","3,705","3,013","2,642","2,420","2,499","2,491","2,447","2,094","2,169","1,697","1,517","1,566","1,581"
"765","[P]","    COOLS4U.COM","2,251","2,450","2,128","2,175","1,998","1,807","1,815","1,710","1,494","1,614","1,703","2,063","1,760","1,668","1,524"
"766","[P]","    QVOD.COM","1,116","2,322","5,090","5,700","5,871","3,221","1,204","1,533","1,299","1,211","1,729","1,140","1,102","1,713","1,489"
"767","[P]","    ABOUTUS.ORG","1,397","1,681","1,488","1,335","1,397","1,390","1,349","1,594","1,620","1,857","1,626","1,508","1,442","1,478","1,488"
"768","[P]","    Meebo Messenger IM","6,479","4,725","4,035","3,799","3,576","3,513","3,602","3,082","3,124","2,986","2,923","2,794","2,077","1,670","1,448"
"769","[P]","    Pangea Media","1,753","1,752","1,090","900","925","1,170","1,475","1,547","1,006","851","1,130","1,250","1,108","1,436","1,442"
"770","[P]","    BUECHER.DE","2,538","2,014","1,898","1,691","1,380","1,534","1,549","1,418","1,517","1,625","1,862","1,924","1,815","1,686","1,412"
"771","[P]","    DIVSHARE.COM","2,149","2,316","1,909","1,964","1,562","1,626","1,548","1,372","1,612","1,464","1,386","1,640","1,790","1,313","1,389"
"772","[P]","    SEDO Sites","8,329","7,347","6,382","8,472","5,808","7,076","6,420","5,983","6,302","6,455","3,155","2,033","1,641","1,419","1,340"
"773","[P]","    SHERV.NET","4,987","4,584","3,625","3,790","3,453","3,149","2,739","2,418","2,223","1,971","2,037","1,837","1,719","1,594","1,235"
"774","[P]","    FANBOX.COM","4,840","6,627","4,818","3,526","2,819","2,298","1,600","2,708","2,710","1,984","1,714","914","829","890","1,134"
"775","[P]","    Ganz","2,223","1,792","1,506","1,500","1,351","1,188","1,548","1,579","1,518","1,185","1,299","1,493","1,711","1,225","1,109"
"776","[P]","    OWNSKIN.COM","1,986","2,000","1,640","1,523","1,440","1,479","1,270","1,201","1,496","1,240","1,280","1,211","1,007","936","1,016"
"777","[P]","    Imaginova Network","649","809","611","613","598","664","564","459","518","876","927","858","766","920","1,006"
"778","[P]","    ArticlesBase.com Sites","1,220","1,411","1,440","1,756","1,390","1,767","1,469","1,350","1,336","1,200","1,226","1,262","931","1,005","985"
"779","[P]","    BLOGGUM.COM","1,748","1,189","1,050","1,086","1,026","1,026","751","654","606","619","765","762","783","983","963"
"780","[P](u)","    Atrinsic, Inc.","5,123","5,160","4,053","3,758","2,961","2,550","2,279","2,267","2,340","2,436","2,447","2,271","295","267","867"
"781","[P]","    GYYX.CN","5,550","6,548","7,473","4,191","3,780","3,595","4,032","6,241","6,196","5,192","7,183","7,006","3,990","2,289","856"
"782","[P]","    Guardian Media Group (exc The Guardian)","26,970","26,857","25,686","31,424","28,287","33,372","28,757","29,901","32,018","30,267","34,614","33,144","29,856","34,078","852"
"783","[P]","    Eutelia","798","818","705","667","661","702","670","697","601","695","670","681","693","749","829"
"784","[P]","    8D.CN","137","52","72","60","47","118","178","58","108","82","394","380","414","789","805"
"785","[P]","    6ARAB.COM","2,055","2,185","1,913","1,824","1,739","1,628","1,381","1,571","856","1,413","1,351","1,247","1,045","914","802"
"786","[P]","    DOWNLOAD3000.COM","3,165","3,357","2,573","2,594","1,889","1,486","1,359","1,214","1,071","897","819","820","779","662","685"
"787","[P]","    LIMEWIRE.COM","7,129","4,772","2,913","2,537","2,012","1,369","1,342","1,187","1,050","958","1,047","973","856","831","673"
"788","[P]","    POMOHO.COM","7,695","11,943","10,466","11,236","10,602","10,816","5,191","1,538","1,477","1,722","1,746","1,156","1,288","1,349","644"
"789","[P]","    PlasmaNet Sites","707","941","1,051","967","863","1,255","1,144","589","492","491","702","857","654","969","638"
"790","[P]","    TOPSHAREWARE.COM","9,052","9,516","7,937","7,943","6,463","5,647","5,314","3,182","792","715","774","710","562","558","592"
"791","[P]","    Freechal INC.","4,343","4,305","3,275","2,752","2,025","1,910","1,737","1,271","753","722","926","729","689","670","587"
"792","[P]","    EVERSAVE.COM","2,357","545","458","198","193","303","291","322","285","262","501","672","477","362","552"
"793","[P]","    KINO.TO","8,750","8,819","8,067","8,388","8,661","9,315","7,219","2,305","1,423","831","922","673","686","634","527"
"794","[P]","    FRIENDSTER.COM","5,358","5,110","4,467","4,435","4,035","4,297","4,090","1,703","938","782","576","572","474","470","486"
"795","[P]","    Oversee.net Network","1,124","2,530","675","421","257","303","441","380","441","411","468","457","463","358","472"
"796","[P]","    ZSHARE.NET","6,110","5,915","4,835","5,895","4,733","4,876","4,507","4,231","3,847","4,062","3,703","3,968","3,631","2,637","407"
"797","[P]","    NewIPs","666","722","721","714","628","530","504","433","338","286","393","371","370","267","374"
"798","[P]","    DUOTEGAME.COM","1,441","1,371","1,308","936","218","361","308","520","410","177","267","248","317","526","359"
"799","[P]","    Veoh (App)","1,099","999","877","815","776","781","661","649","563","568","573","485","408","368","339"
"800","[P]","    YE-SOFT.NET","2,000","1,624","1,572","1,888","1,437","760","350","383","410","635","537","461","366","353","335"
"801","[P]","    WARESEEKER.COM","5,354","6,065","5,399","2,669","875","813","878","823","932","1,040","1,012","739","611","391","323"
"802","[P]","    TIMNHANH.COM","649","511","515","628","435","466","441","394","754","802","853","837","754","366","295"
"803","[P]","    WOYO.COM","976","2,896","4,294","8,460","12,544","6,628","1,946","76","98","1,388","98","3","182","239","294"
"804","[P]","    OPENV.COM*","169","114","173","134","668","979","663","493","958","103","199","269","232","188","276"
"805","[P]","    ZVue Networks","444","339","320","277","259","231","280","263","250","199","250","545","280","331","212"
"806","[P]","    MYHOTCOMMENTS.COM","674","532","388","432","301","316","290","297","256","301","341","292","204","150","210"
"807","[P]","    TAGSTORY.COM","508","255","197","192","246","272","163","308","228","473","484","213","298","204","193"
"808","[P]","    IMAGEVENUE.COM","716","639","561","650","566","1,572","1,152","380","706","489","590","420","140","187","189"
"809","[P]","    STARTIMES2.COM","250","230","190","176","255","200","138","133","142","138","143","203","163","210","182"
"810","[P]","    HealthCentral","7,336","8,735","7,501","6,332","5,171","4,821","4,195","4,395","4,413","4,412","4,354","4,927","5,343","241","167"
"811","[P]","    COOLSAVINGS.COM","151","170","146","529","569","747","732","832","871","820","359","242","168","206","166"
"812","[P]","    PYZAM.COM","525","523","419","491","309","325","327","373","327","281","399","327","321","409","141"
"813","[P]","    ALTOOLS.COM","136","302","182","256","195","278","186","173","205","292","226","188","205","188","130"
"814","[P]","    Connexus","467","455","400","334","290","299","294","251","263","288","159","168","143","132","112"
"815","[P]","    QQ163.COM","3,048","1,063","769","898","601","877","974","634","577","363","392","320","164","178","107"
"816","[P]","    NAMIPAN.COM","1,162","1,076","814","2,460","787","713","884","720","824","1,138","895","682","298","58","80"
"817","[P]","    STARTVG.COM","574","640","519","379","341","277","285","164","181","123","93","69","89","80","79"
"818","[P]","    iEUROP Sites","4,742","4,889","3,971","3,520","2,505","2,821","1,964","1,361","882","470","40","72","77","82","57"
"819","[P]","    EASY-SHARE.COM","5,887","6,184","5,223","5,536","5,144","5,711","6,063","6,181","6,207","6,512","4,169","252","1,147","256","46"
"820","[P]","    Mio.tv Network","798","741","394","244","76","69","58","101","68","80","94","71","51","47","39"
"821","[P]","    KEENFINDER.COM","183","143","151","103","112","121","73","65","50","81","58","39","65","39","38"
"822","[P]","    BBVOD.NET","1,643","834","1,067","321","16","0","51","N/A","2","1","97","N/A","12","N/A","28"
"823","[P]","    TORRENTZ.COM","20,096","48","50","36","56","56","60","64","86","113","181","149","94","32","27"
"824","[P]","    OZQ8.COM","142","118","115","109","94","87","91","51","1","18","43","29","25","23","18"
"825","[P]","    SPLINDER.COM","2,603","2,749","2,335","2,076","1,945","2,265","2,448","2,191","2,211","2,490","2,736","2,320","1,130","675","10"
"826","[P]","    TORRENTS.RU","0","1","6","4","N/A","N/A","3","5","5","4","5","4","2","5","6"
"827","[P]","    imeem","6","3","1","2","0","0","2","6","3","7","3","5","5","4","5"
"828","[P]","    IT&IS Siglo XXI","8,386","7,652","7,225","7,141","6,627","2","N/A","3","N/A","1","N/A","1","1","4","2"
"829","[P]","    LOCALBILLING.COM","87","9","11","13","8","9","19","23","14","16","19","15","4","1","1"
"830","[P]","    eBuddy Sites","1","30","0","0","1","1","1","0","1","1","0","N/A","0","0","0"
"831","[P]","    CCLEANER.COM","1","1","N/A","0","N/A","N/A","1","6","0","0","N/A","N/A","N/A","N/A","0"
"832","[P]","    Mapsolute","3,251","3,761","3,281","3,483","3,324","3,689","3,811","3,818","3,612","2,469","N/A","N/A","N/A","N/A","N/A"
"833","[P]","    Sonic Solutions","3,522","3,511","2,979","3,217","2,841","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"834","[P]","    Stage6 by DivX","8,710","8,252","6,468","7,028","11,452","N/A","N/A","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"835","[P]","    PConline.cn Sites","28,737","29,373","27,530","31,210","27,240","31,331","34,406","35,857","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"836","[P]","    6RBTOP.COM","2,741","2,557","2,107","24","27","2","4","17","5","N/A","1","4","N/A","N/A","N/A"
"837","[P]","    GAMEBTO.COM","8","N/A","1","0","1","23","82","98","N/A","0","N/A","N/A","N/A","N/A","N/A"
"","Media Metrix 2.0 Legend","","","","","",""
"","[P]         Property","","","","","",""
"","[M]         Media Title","","","","","",""
"","[C]         Channel","","","","","",""
"","[S]         Subchannel","","","","","",""
"","[G]         Group","","","","","",""
"","[SG]         Subgroup","","","","","",""
"","[E]         Custom Entity","","","","","",""
"","[N]         Ad Network","","","","","",""
"","[A#]         Alternate Rollup","","","","","",""
"","[X1]         Extended Network","","","","","",""
"","(U)         Fully Unified - Used to identify entities that are measured and reported completely based on Panel-Centric Unified (Panel + Census) measurement.","","","","","",""
"","(u)         Partially Unified - Used to identify entities with at least one child entity that is Fully Unified, but not all.","","","","","",""
"","w/History         Trend combines media previously reported under different parent and/or different level.","","","","","",""
"","*         Indicates that the entity has assigned traffic to certain pages in the domain to other entities","","","","","",""
"","**         Indicates that the entity is an advertising network.","","","","","",""
"","(v)         Indicates that the advertising network has been verified by comScore.","","","","","",""
"","...         Indicates data used fell below minimum reporting standards and/or data not available.","","","","","",""
"","N/A         Indicates data is not available in the data set for reporting for the specified time period.","","","","","",""
"","#         Caution - small base may result in unstable projection.","","","","","",""
"","##         Directional purposes only - base too unstable for reliable projection.","","","","","",""
""," ","","","","","",""
"","Details on minimum reporting standards are located at: http://mymetrix.comscore.com/mmx/definitions_minreportingstandards.asp","","","","","",""
"","","","","","","",""
"","
comScore made an update to Worldwide population estimate. Please refer to http://mymetrix.comscore.com/app/ExtendedMMXUniversalFootNote.aspx for more information.","","","","","",""
"","Media Metrix Data Alerts"
"","Friday, March 2, 2012","comScore identified an issue with the session assignment technology for kids 6-11 that has affected the demographic composition and led to the under reporting of the kids 6-11 audience and overall data levels for [P] Miniclip.com for Sept ’11 – Dec ’11 Media Metrix data. The issue was partially resolved with Jan 2012 data and is fully resolved with Feb 2012  data."
"","Tuesday, September 20, 2011","En Agosto 2011, DMEDICINA.COM no fue incluido en la definición de [M] Elmundo.es Sites. La inclusión de DMEDICINA.COM daría lugar a la siguiente cifra de UV para [M] Elmundo.es Sites: 7.580 (000) en el agregado Worldwide
La audiencia de DMEDICINA.COM es de 435(000) UV para los informes de Worldwide .  Este error será subsanado en los datos de Septiembre 2011."
"","Monday, August 22, 2011","For July 2011 data (P) Kalipedia.com was inadvertently removed from (P) Prisa. Revised UVs for (P) Prisa is 22,396,000 for WW data and 8,367,000 for Spain (EGM Based) data set and 11,112,000 for LATAM data set. This will be fixed for Aug 2011. 

Para los datos de Julio 2011, (P) Kalipedia.com fue incorrectamente eliminada de (P) Prisa. Los UVs corregidos para (P) Prisa deberían ser 22.396.000 en el data set Mundial y 8.367.000 en la data set de España (EGM Based) y 11,112,000 para los datos de LATAM. Esta situación estará corregida para datos de Agosto 2011


"
"","Tuesday, July 26, 2011","[P] Netflix.com May 2011 Unique Visitors and Page Views were overstated in May 2011 due to inclusion of invalid traffic. Revised data for [P] Netflix.com is 30,568 (000) Total Unique Visitors, 1,033 MM Total Pages Viewed. "

